Region_Name,Region_Type,Year,GRP_per_capita,Income_per_capita,Unemployment_rate,Federal_subsidies,Migration_rate
Вологодская область,average,2023,1352.98,606.87,4.14,17.93,12.62
Вологодская область,average,2024,1423.79,786.19,4.11,17.67,22.51
Вологодская область,average,2025,1433.52,801.0,4.11,18.18,6.84
Республика Коми,average,2000,777.54,419.2,5.03,22.32,-8.27
Республика Коми,average,2001,842.07,372.39,5.21,22.22,-12.39
Республика Коми,average,2002,895.94,361.06,5.02,22.33,-18.35
Республика Коми,average,2003,955.91,505.74,5.21,22.47,-8.21
Республика Коми,average,2004,977.11,416.41,5.26,22.45,0.71
Республика Коми,average,2005,1051.61,552.14,5.28,22.31,-3.43
Республика Коми,average,2006,1102.95,652.31,5.12,22.49,7.25
Республика Коми,average,2007,1084.33,510.29,5.13,22.6,-0.01
Республика Коми,average,2008,1156.9,577.06,5.26,22.28,5.46
Республика Коми,average,2009,1266.85,674.28,5.22,22.51,1.71
Республика Коми,average,2010,1269.48,693.06,5.24,22.38,4.35
Республика Коми,average,2011,1307.91,629.58,5.23,22.22,8.02
Республика Коми,average,2012,1375.63,727.97,5.47,22.55,5.36
Республика Коми,average,2013,1397.16,715.49,5.19,22.1,4.51
Республика Коми,average,2014,1470.61,862.74,5.32,22.44,14.64
Республика Коми,average,2015,1499.67,754.88,5.11,22.12,7.19
Республика Коми,average,2016,1539.3,633.63,5.22,22.62,4.85
Республика Коми,average,2017,1544.27,792.44,5.35,22.44,9.47
Республика Коми,average,2018,1665.12,962.87,5.16,22.19,20.0
Республика Коми,average,2019,1743.67,726.86,5.09,22.44,20.7
Республика Коми,average,2020,1738.39,944.9,5.23,22.52,21.06
Республика Коми,average,2021,1766.98,904.12,5.16,22.26,22.86
Республика Коми,average,2022,1875.28,786.47,5.17,22.08,30.94
Республика Коми,average,2023,1835.54,1053.56,5.15,22.66,30.57
Республика Коми,average,2024,1912.55,935.25,5.2,22.26,21.28
Республика Коми,average,2025,1992.43,1066.8,5.1,22.39,30.44
Республика Башкортостан,average,2000,755.83,340.65,4.24,10.12,-13.15
Республика Башкортостан,average,2001,775.11,389.48,4.21,10.14,0.66
Республика Башкортостан,average,2002,856.56,402.49,4.12,10.33,-0.21
Республика Башкортостан,average,2003,893.87,462.68,4.22,10.18,10.3
Республика Башкортостан,average,2004,952.11,488.52,4.41,10.18,-1.29
Республика Башкортостан,average,2005,996.33,411.81,4.19,10.23,-4.69
Республика Башкортостан,average,2006,1053.25,596.18,4.05,10.26,6.49
Республика Башкортостан,average,2007,1126.9,521.08,4.02,10.05,8.15
Республика Башкортостан,average,2008,1142.88,531.47,4.27,10.38,3.01
Республика Башкортостан,average,2009,1162.16,551.71,4.12,10.14,3.0
Республика Башкортостан,average,2010,1227.68,703.63,4.36,10.25,6.19
Республика Башкортостан,average,2011,1307.12,754.49,4.23,10.27,12.23
Республика Башкортостан,average,2012,1334.82,537.69,3.99,10.22,8.47
Республика Башкортостан,average,2013,1361.25,792.85,4.2,10.27,17.39
Республика Башкортостан,average,2014,1435.34,673.11,4.22,10.21,16.42
Республика Башкортостан,average,2015,1446.62,845.39,4.17,10.2,14.17
Республика Башкортостан,average,2016,1566.4,820.59,4.19,10.23,25.98
Республика Башкортостан,average,2017,1560.43,788.0,4.23,9.97,12.27
Республика Башкортостан,average,2018,1617.71,749.56,4.29,10.1,20.81
Республика Башкортостан,average,2019,1673.09,897.18,4.08,10.25,32.12
Республика Башкортостан,average,2020,1723.32,794.01,4.26,10.22,15.21
Республика Башкортостан,average,2021,1799.87,956.02,4.34,10.19,25.85
Республика Башкортостан,average,2022,1853.16,895.72,4.23,10.16,30.85
Республика Башкортостан,average,2023,1824.89,865.73,4.12,10.27,28.42
Республика Башкортостан,average,2024,1942.72,1057.16,4.02,10.18,30.97
Республика Башкортостан,average,2025,1941.68,1157.79,4.19,10.37,28.6
Архангельская область,average,2000,479.96,217.22,4.74,20.05,-20.31
Архангельская область,average,2001,510.1,280.99,4.8,20.3,-16.13
Архангельская область,average,2002,560.97,291.79,4.78,20.36,-24.0
Архангельская область,average,2003,570.63,229.9,4.78,20.3,-22.26
Архангельская область,average,2004,626.46,254.57,4.98,20.4,-18.22
Архангельская область,average,2005,656.66,365.08,4.65,20.26,-5.42
Архангельская область,average,2006,660.94,381.85,4.88,20.08,-19.13
Архангельская область,average,2007,674.42,301.03,4.74,20.67,-9.19
Архангельская область,average,2008,689.26,401.9,4.73,20.19,-17.19
Архангельская область,average,2009,752.74,369.99,4.58,20.01,-9.55
Архангельская область,average,2010,757.03,330.72,4.79,20.63,-17.49
Архангельская область,average,2011,826.65,408.45,4.89,19.92,-16.99
Архангельская область,average,2012,839.74,478.51,5.0,20.23,-9.05
Архангельская область,average,2013,876.46,403.39,4.69,20.43,-3.18
Архангельская область,average,2014,888.51,448.04,4.72,20.13,-10.86
Архангельская область,average,2015,912.3,402.36,4.74,20.13,-4.31
Архангельская область,average,2016,960.04,571.41,4.76,20.08,-4.79
Архангельская область,average,2017,1004.95,559.57,4.8,19.93,2.5
Архангельская область,average,2018,999.27,535.4,4.79,20.6,-0.86
Архангельская область,average,2019,1034.04,467.75,4.84,19.82,-2.69
Архангельская область,average,2020,1074.11,601.41,4.89,20.53,1.32
Архангельская область,average,2021,1126.77,512.58,4.74,19.94,1.53
Архангельская область,average,2022,1089.54,493.93,4.76,20.37,-1.71
Архангельская область,average,2023,1164.65,582.65,4.77,20.47,7.99
Архангельская область,average,2024,1203.66,679.6,4.8,20.23,1.4
Архангельская область,average,2025,1183.09,580.03,4.7,20.0,-6.83
Республика Крым,average,2000,828.49,468.96,4.23,28.17,-12.41
Республика Крым,average,2001,809.72,473.77,4.16,28.4,-7.19
Республика Крым,average,2002,890.96,381.99,4.2,28.38,-2.11
Республика Крым,average,2003,955.52,474.71,4.17,28.32,0.43
Республика Крым,average,2004,977.74,586.23,4.28,28.69,-2.3
Республика Крым,average,2005,1025.47,596.46,4.29,28.47,2.61
Республика Крым,average,2006,1037.69,461.46,4.49,28.19,3.34
Республика Крым,average,2007,1087.86,643.06,4.3,28.3,-1.53
Республика Крым,average,2008,1170.52,672.46,4.13,28.62,18.06
Республика Крым,average,2009,1225.66,531.06,4.22,28.25,12.2
Республика Крым,average,2010,1220.83,698.03,4.18,28.5,5.79
Республика Крым,average,2011,1325.69,770.25,4.2,28.3,0.51
Республика Крым,average,2012,1362.79,678.01,4.33,28.94,16.66
Республика Крым,average,2013,1388.01,773.45,4.26,28.21,14.39
Республика Крым,average,2014,1482.26,856.08,4.29,28.31,24.56
Республика Крым,average,2015,1552.38,734.28,4.4,28.45,22.67
Республика Крым,average,2016,1554.83,775.39,4.27,28.46,13.16
Республика Крым,average,2017,1617.07,901.87,4.32,28.16,27.06
Республика Крым,average,2018,1636.41,973.86,4.24,28.48,29.98
Республика Крым,average,2019,1716.06,704.0,4.44,28.46,29.76
Республика Крым,average,2020,1743.13,868.71,4.45,28.29,20.36
Республика Крым,average,2021,1774.99,1055.4,4.23,28.31,26.22
Республика Крым,average,2022,1900.31,818.65,4.39,28.62,31.33
Республика Крым,average,2023,1854.6,1089.76,4.18,28.6,37.14
Республика Крым,average,2024,1925.81,985.74,4.2,28.38,26.08
Республика Крым,average,2025,1913.86,1064.47,4.35,28.31,37.0
Севастополь,average,2000,729.1,424.03,4.5,26.38,-12.7
Севастополь,average,2001,731.0,342.75,4.32,27.04,-3.92
Севастополь,average,2002,838.78,401.65,4.23,26.68,6.44
Севастополь,average,2003,839.46,397.96,4.29,26.76,-6.13
Севастополь,average,2004,973.58,579.09,4.37,26.46,-8.2
Севастополь,average,2005,978.48,493.94,4.26,27.05,2.15
Севастополь,average,2006,993.76,539.4,4.33,26.29,-1.34
Севастополь,average,2007,1043.97,491.8,4.25,26.98,-2.66
Севастополь,average,2008,1072.14,439.46,4.38,26.8,4.51
Севастополь,average,2009,1106.97,444.78,4.24,26.61,1.66
Севастополь,average,2010,1150.29,581.73,4.34,26.31,9.57
Севастополь,average,2011,1245.95,605.96,4.26,26.97,-5.29
Севастополь,average,2012,1239.59,525.98,4.39,26.24,9.99
Севастополь,average,2013,1361.49,679.15,4.24,26.97,24.47
Севастополь,average,2014,1377.13,697.98,4.4,26.96,14.81
Севастополь,average,2015,1343.12,742.54,4.18,26.56,15.15
Севастополь,average,2016,1465.48,865.54,4.38,26.79,14.84
Севастополь,average,2017,1430.99,598.24,4.24,26.51,27.48
Севастополь,average,2018,1537.17,841.74,4.24,26.83,21.32
Севастополь,average,2019,1591.24,911.92,4.3,26.53,19.77
Севастополь,average,2020,1552.97,800.0,4.2,27.16,23.04
Севастополь,average,2021,1629.93,931.76,4.31,26.71,22.21
Севастополь,average,2022,1708.2,973.78,4.3,26.95,25.57
Севастополь,average,2023,1812.07,1031.22,4.42,26.49,21.86
Севастополь,average,2024,1799.87,867.48,4.3,26.75,28.15
Севастополь,average,2025,1890.18,877.7,4.53,26.65,28.97
Рязанская область,average,2000,719.41,388.51,5.83,18.58,-15.81
Рязанская область,average,2001,752.49,330.15,5.77,18.29,-25.8
Рязанская область,average,2002,793.01,350.15,5.97,18.34,-18.74
Рязанская область,average,2003,848.17,430.29,5.92,18.08,-15.49
Рязанская область,average,2004,860.74,432.31,5.69,18.15,-16.36
Рязанская область,average,2005,898.71,469.98,5.77,18.36,-12.17
Рязанская область,average,2006,938.38,473.82,5.89,18.48,-12.5
Рязанская область,average,2007,997.31,471.53,5.73,18.17,-8.9
Рязанская область,average,2008,1068.91,484.33,5.97,18.35,-10.76
Рязанская область,average,2009,1109.29,491.3,5.87,18.26,-8.78
Рязанская область,average,2010,1144.62,588.14,5.91,18.3,-8.53
Рязанская область,average,2011,1211.68,592.78,5.6,17.97,9.25
Рязанская область,average,2012,1274.23,545.16,5.72,18.08,-2.1
Рязанская область,average,2013,1263.42,557.07,5.89,18.26,-3.35
Рязанская область,average,2014,1276.28,583.33,5.93,18.29,-4.74
Рязанская область,average,2015,1372.77,669.76,5.77,18.11,-8.81
Рязанская область,average,2016,1415.68,585.62,5.77,18.21,1.19
Рязанская область,average,2017,1434.94,782.73,5.94,17.97,-0.07
Рязанская область,average,2018,1441.94,859.99,5.85,18.22,0.05
Рязанская область,average,2019,1541.15,820.57,6.14,18.21,-1.07
Рязанская область,average,2020,1571.99,868.39,5.86,18.02,4.47
Рязанская область,average,2021,1570.82,788.24,5.96,18.24,8.95
Рязанская область,average,2022,1595.37,783.56,5.72,18.27,2.55
Рязанская область,average,2023,1724.93,950.97,5.83,17.89,19.34
Рязанская область,average,2024,1756.66,873.55,5.8,18.06,9.84
Рязанская область,average,2025,1793.76,799.65,5.81,17.71,19.64
Липецкая область,average,2000,627.78,304.65,6.63,27.67,-18.97
Липецкая область,average,2001,656.75,347.62,6.69,27.51,-32.19
Липецкая область,average,2002,725.59,297.18,6.5,27.8,-29.75
Липецкая область,average,2003,755.79,397.66,6.55,26.87,-18.97
Липецкая область,average,2004,822.75,406.84,6.57,27.19,-13.78
Липецкая область,average,2005,811.44,325.52,6.55,27.64,-28.09
Липецкая область,average,2006,848.99,502.44,6.71,27.59,-21.58
Липецкая область,average,2007,915.78,381.89,6.76,27.1,-15.75
Липецкая область,average,2008,923.27,520.6,6.78,27.31,-20.97
Липецкая область,average,2009,953.62,447.95,6.4,27.27,-16.32
Липецкая область,average,2010,1031.38,426.33,6.57,27.28,-19.65
Липецкая область,average,2011,1075.69,558.48,6.55,27.7,-10.28
Липецкая область,average,2012,1100.65,636.12,6.86,27.09,-11.34
Липецкая область,average,2013,1119.36,460.11,6.26,27.37,-2.29
Липецкая область,average,2014,1164.48,519.11,6.79,27.27,-18.52
Липецкая область,average,2015,1201.61,712.9,6.41,27.61,-6.3
Липецкая область,average,2016,1229.69,702.05,6.92,27.65,-11.17
Липецкая область,average,2017,1258.47,718.67,6.58,27.61,-6.04
Липецкая область,average,2018,1252.35,657.7,6.63,27.17,-4.17
Липецкая область,average,2019,1399.92,597.61,6.7,27.47,-0.23
Липецкая область,average,2020,1386.03,584.39,6.69,27.12,-6.74
Липецкая область,average,2021,1432.59,678.65,6.85,27.4,-8.59
Липецкая область,average,2022,1418.41,825.58,6.71,27.23,-11.82
Липецкая область,average,2023,1475.89,865.51,6.64,27.16,-1.07
Липецкая область,average,2024,1586.56,797.61,6.41,27.27,4.28
Липецкая область,average,2025,1606.37,668.21,6.56,27.24,6.25
Курская область,average,2000,639.62,295.81,4.43,11.62,-11.53
Курская область,average,2001,691.96,361.03,4.56,11.24,-24.89
Курская область,average,2002,738.83,329.52,4.43,11.35,-11.52
Курская область,average,2003,760.78,397.01,4.37,11.43,-13.56
Курская область,average,2004,772.68,312.99,4.54,11.23,-7.5
Курская область,average,2005,833.59,429.65,4.56,11.18,-10.61
Курская область,average,2006,870.79,381.76,4.59,11.49,-2.11
Курская область,average,2007,895.36,418.94,4.35,11.28,-4.0
Курская область,average,2008,940.68,391.48,4.52,11.51,-9.26
Курская область,average,2009,1015.83,470.34,4.48,11.12,12.44
Курская область,average,2010,1048.2,454.05,4.43,11.35,-6.71
Курская область,average,2011,1047.2,500.71,4.51,11.46,3.19
Курская область,average,2012,1124.87,615.68,4.45,11.58,-3.86
Курская область,average,2013,1166.18,671.41,4.61,11.17,-1.19
Курская область,average,2014,1213.79,634.72,4.57,11.32,10.61
Курская область,average,2015,1216.89,712.3,4.54,11.2,10.46
Курская область,average,2016,1296.21,554.23,4.68,11.13,8.78
Курская область,average,2017,1325.37,709.35,4.49,11.35,-1.89
Курская область,average,2018,1347.45,607.34,4.47,11.38,9.44
Курская область,average,2019,1394.69,753.91,4.45,10.99,6.19
Курская область,average,2020,1386.36,684.63,4.48,11.5,7.55
Курская область,average,2021,1415.37,827.75,4.52,11.37,20.27
Курская область,average,2022,1510.28,819.29,4.48,11.48,11.23
Курская область,average,2023,1531.39,737.0,4.42,11.37,10.95
Курская область,average,2024,1607.79,944.46,4.31,11.38,17.26
Курская область,average,2025,1602.23,916.88,4.48,11.34,8.87
Брянская область,average,2000,607.41,279.44,4.79,27.55,-11.53
Брянская область,average,2001,641.28,361.57,4.76,28.65,-20.64
Брянская область,average,2002,676.18,392.85,4.95,27.74,-2.96
Брянская область,average,2003,729.38,407.66,4.82,28.2,-12.16
Брянская область,average,2004,730.33,394.41,4.77,28.39,-6.75
Брянская область,average,2005,802.15,378.96,4.85,28.09,-8.21
Брянская область,average,2006,836.32,383.42,4.94,28.59,-2.58
Брянская область,average,2007,902.71,519.35,4.63,28.25,0.59
Брянская область,average,2008,900.34,494.48,4.95,28.08,-12.41
Брянская область,average,2009,958.58,459.95,4.85,28.56,-5.39
Брянская область,average,2010,966.29,449.13,4.89,28.42,4.43
Брянская область,average,2011,1007.41,584.29,4.72,28.42,-3.94
Брянская область,average,2012,1009.67,578.01,4.76,27.78,5.74
Брянская область,average,2013,1117.04,516.04,4.77,28.59,6.84
Брянская область,average,2014,1109.4,628.99,4.69,28.02,8.73
Брянская область,average,2015,1147.92,507.09,4.81,27.99,1.05
Брянская область,average,2016,1213.07,714.17,4.88,28.33,6.22
Брянская область,average,2017,1291.02,768.67,4.91,28.16,8.27
Брянская область,average,2018,1287.27,719.73,4.83,28.73,12.11
Брянская область,average,2019,1279.45,675.57,4.89,27.93,8.0
Брянская область,average,2020,1362.39,579.9,4.68,28.44,6.14
Брянская область,average,2021,1381.31,812.53,4.61,28.08,6.5
Брянская область,average,2022,1462.41,848.68,4.86,28.24,14.14
Брянская область,average,2023,1429.28,774.78,4.77,28.13,13.17
Брянская область,average,2024,1480.63,720.25,4.87,28.01,21.51
Брянская область,average,2025,1510.31,725.38,4.79,28.29,14.35
Калининградская область,average,2000,581.14,303.32,5.24,24.12,-24.19
Калининградская область,average,2001,599.86,303.42,5.13,24.03,-13.32
Калининградская область,average,2002,621.45,357.24,5.19,23.99,-23.87
Калининградская область,average,2003,674.73,333.91,5.2,23.74,-23.82
Калининградская область,average,2004,703.56,382.44,5.39,24.13,-17.56
Калининградская область,average,2005,734.01,425.11,5.24,23.82,-19.07
Калининградская область,average,2006,782.46,381.58,5.11,24.18,-11.15
Калининградская область,average,2007,785.89,460.95,5.34,23.89,-15.56
Калининградская область,average,2008,839.0,354.69,5.18,23.95,-16.1
Калининградская область,average,2009,883.5,497.72,5.11,23.86,-4.09
Калининградская область,average,2010,891.29,482.57,5.07,23.64,-4.03
Калининградская область,average,2011,970.16,396.28,5.31,24.05,-10.79
Калининградская область,average,2012,979.84,433.88,5.18,23.73,-9.1
Калининградская область,average,2013,986.19,399.04,5.28,24.16,-12.49
Калининградская область,average,2014,974.97,575.54,5.35,23.81,4.23
Калининградская область,average,2015,1084.49,564.57,5.25,23.7,-1.45
Калининградская область,average,2016,1095.51,463.32,5.08,24.0,-2.46
Калининградская область,average,2017,1149.71,497.75,5.33,23.62,-0.41
Калининградская область,average,2018,1182.69,568.53,5.24,23.77,-2.79
Калининградская область,average,2019,1233.02,582.75,5.24,23.99,-0.97
Калининградская область,average,2020,1236.42,495.65,5.38,24.21,-9.5
Калининградская область,average,2021,1268.52,535.45,5.3,24.09,1.37
Калининградская область,average,2022,1349.19,655.4,5.32,23.89,10.5
Калининградская область,average,2023,1367.65,661.85,5.17,24.23,2.44
Калининградская область,average,2024,1401.88,686.96,5.26,24.0,14.51
Калининградская область,average,2025,1394.32,676.37,5.21,24.19,13.38
Мурманская область,average,2000,675.19,271.56,4.86,19.72,-20.66
Мурманская область,average,2001,734.5,331.09,4.9,19.78,-8.1
Мурманская область,average,2002,764.05,328.13,4.66,19.83,-11.5
Мурманская область,average,2003,815.68,422.57,4.82,19.7,-15.96
Мурманская область,average,2004,795.33,337.16,4.86,19.49,-12.32
Мурманская область,average,2005,874.88,403.39,4.76,19.59,-4.5
Мурманская область,average,2006,922.08,498.68,5.0,19.88,-6.53
Мурманская область,average,2007,944.17,504.89,4.82,19.63,-6.24
Мурманская область,average,2008,1009.45,601.51,4.73,19.89,-1.96
Мурманская область,average,2009,1000.79,586.55,5.19,19.67,-3.87
Мурманская область,average,2010,1089.44,484.56,4.67,19.47,-14.63
Мурманская область,average,2011,1114.91,638.12,4.84,19.71,-4.57
Мурманская область,average,2012,1160.13,692.82,4.81,19.6,-1.24
Мурманская область,average,2013,1216.6,698.17,4.82,19.59,4.11
Мурманская область,average,2014,1205.99,644.5,4.96,19.43,5.82
Мурманская область,average,2015,1328.3,579.85,4.79,19.92,9.59
Мурманская область,average,2016,1348.32,702.05,4.8,19.84,-2.2
Мурманская область,average,2017,1331.78,639.98,4.87,19.42,-2.18
Мурманская область,average,2018,1401.92,824.42,5.0,19.5,1.41
Мурманская область,average,2019,1452.21,739.76,4.99,19.6,6.96
Мурманская область,average,2020,1506.72,806.46,4.81,19.74,3.47
Мурманская область,average,2021,1512.57,706.44,4.75,19.65,10.24
Мурманская область,average,2022,1556.36,852.9,4.95,19.35,21.73
Мурманская область,average,2023,1621.51,925.74,4.77,19.93,20.72
Мурманская область,average,2024,1709.02,1015.64,4.9,19.57,16.3
Мурманская область,average,2025,1775.66,961.75,4.86,19.61,29.15
Смоленская область,average,2000,581.08,343.21,5.34,20.3,-24.69
Смоленская область,average,2001,622.08,324.34,5.38,20.41,-19.16
Смоленская область,average,2002,648.13,369.25,5.28,19.88,-20.8
Смоленская область,average,2003,682.05,383.09,5.38,19.99,-17.92
Смоленская область,average,2004,707.65,345.85,5.37,20.13,-20.07
Смоленская область,average,2005,746.54,395.24,5.32,20.23,-12.67
Смоленская область,average,2006,788.47,354.93,5.28,20.25,-11.87
Смоленская область,average,2007,846.99,408.96,5.4,20.12,-3.48
Смоленская область,average,2008,853.79,391.77,5.35,20.24,-11.41
Смоленская область,average,2009,873.95,387.17,5.28,19.95,-4.32
Смоленская область,average,2010,919.47,512.82,5.4,19.98,-12.4
Смоленская область,average,2011,961.38,558.29,5.23,20.04,-10.3
Смоленская область,average,2012,984.74,401.28,5.38,19.84,-8.1
Смоленская область,average,2013,1031.0,483.1,5.44,20.33,-8.76
Смоленская область,average,2014,1073.09,619.11,5.32,19.98,-11.72
Смоленская область,average,2015,1136.37,564.03,5.42,20.22,-4.24
Смоленская область,average,2016,1131.42,617.14,5.41,20.09,-4.71
Смоленская область,average,2017,1145.83,462.12,5.09,20.08,2.82
Смоленская область,average,2018,1189.01,517.22,5.29,20.23,2.05
Смоленская область,average,2019,1205.69,689.26,5.17,20.31,4.79
Смоленская область,average,2020,1301.27,737.31,5.07,20.0,3.34
Смоленская область,average,2021,1318.87,537.28,5.25,20.04,-3.74
Смоленская область,average,2022,1364.1,605.19,5.51,20.09,-1.64
Смоленская область,average,2023,1332.16,785.34,5.27,20.04,5.01
Смоленская область,average,2024,1390.5,737.93,5.4,20.29,-3.27
Смоленская область,average,2025,1426.3,702.96,5.14,19.99,7.39
Республика Мордовия,average,2000,552.55,315.64,4.3,22.8,-16.65
Республика Мордовия,average,2001,555.34,266.87,4.41,22.77,-17.03
Республика Мордовия,average,2002,592.74,251.45,4.35,22.72,-7.85
Республика Мордовия,average,2003,657.45,316.96,4.61,22.86,-16.76
Республика Мордовия,average,2004,654.95,302.17,4.51,22.12,-18.97
Республика Мордовия,average,2005,711.83,376.47,4.58,22.49,-5.29
Республика Мордовия,average,2006,722.46,333.41,4.28,22.74,-13.48
Республика Мордовия,average,2007,770.88,341.59,4.5,22.77,-21.51
Республика Мордовия,average,2008,803.41,467.54,4.48,23.16,-5.5
Республика Мордовия,average,2009,831.57,373.99,4.36,23.16,-10.67
Республика Мордовия,average,2010,848.09,506.61,4.38,22.55,-5.48
Республика Мордовия,average,2011,913.71,489.4,4.46,22.84,-11.58
Республика Мордовия,average,2012,944.19,503.54,4.53,22.34,6.93
Республика Мордовия,average,2013,979.11,392.75,4.49,22.97,-3.22
Республика Мордовия,average,2014,987.78,421.3,4.31,22.45,-2.68
Республика Мордовия,average,2015,994.98,595.63,4.32,22.62,-0.03
Республика Мордовия,average,2016,1056.98,543.22,4.3,22.88,-0.97
Республика Мордовия,average,2017,1098.2,583.53,4.42,23.04,2.03
Республика Мордовия,average,2018,1106.66,517.85,4.52,22.71,-0.89
Республика Мордовия,average,2019,1165.93,680.79,4.51,22.51,6.4
Республика Мордовия,average,2020,1217.19,509.6,4.48,22.93,6.07
Республика Мордовия,average,2021,1202.5,715.13,4.53,22.86,5.62
Республика Мордовия,average,2022,1256.81,644.36,4.49,22.74,2.73
Республика Мордовия,average,2023,1311.15,723.26,4.39,22.63,12.74
Республика Мордовия,average,2024,1350.69,806.88,4.57,22.35,6.97
Республика Мордовия,average,2025,1375.78,808.07,4.48,22.65,20.04
Республика Марий Эл,average,2000,646.57,258.65,6.51,19.7,-27.98
Республика Марий Эл,average,2001,681.98,349.23,6.43,20.14,-31.57
Республика Марий Эл,average,2002,701.43,322.07,6.57,19.67,-25.98
Республика Марий Эл,average,2003,759.4,410.34,6.8,19.97,-23.31
Республика Марий Эл,average,2004,768.09,308.93,6.46,19.85,-21.95
Республика Марий Эл,average,2005,860.98,486.12,6.51,19.75,-21.89
Республика Марий Эл,average,2006,888.88,397.99,6.52,19.94,-12.52
Республика Марий Эл,average,2007,906.38,506.16,6.51,19.64,-20.37
Республика Марий Эл,average,2008,950.58,404.74,6.56,19.92,-22.31
Республика Марий Эл,average,2009,982.45,500.88,6.45,19.99,-14.56
Республика Марий Эл,average,2010,1055.92,623.84,6.69,19.98,-15.22
Республика Марий Эл,average,2011,1064.35,542.42,6.49,20.02,-15.4
Республика Марий Эл,average,2012,1118.79,615.74,6.51,19.76,-15.69
Республика Марий Эл,average,2013,1199.97,517.94,6.38,19.78,-5.35
Республика Марий Эл,average,2014,1201.73,546.8,6.68,19.62,-12.44
Республика Марий Эл,average,2015,1278.18,581.75,6.34,19.92,-10.72
Республика Марий Эл,average,2016,1291.49,598.46,6.55,19.69,-7.6
Республика Марий Эл,average,2017,1341.56,678.48,6.47,19.79,-1.98
Республика Марий Эл,average,2018,1356.23,808.11,6.71,19.79,-3.98
Республика Марий Эл,average,2019,1414.51,586.37,6.4,19.74,-2.87
Республика Марий Эл,average,2020,1434.09,739.11,6.48,19.68,-2.99
Республика Марий Эл,average,2021,1490.15,729.55,6.78,19.82,-13.45
Республика Марий Эл,average,2022,1553.53,790.4,6.47,19.84,6.53
Республика Марий Эл,average,2023,1574.61,805.33,6.51,19.92,-4.46
Республика Марий Эл,average,2024,1627.66,798.63,6.51,19.72,4.27
Республика Марий Эл,average,2025,1641.76,922.16,6.56,19.71,0.92
Владимирская область,average,2000,532.63,299.42,6.15,24.88,-29.26
Владимирская область,average,2001,570.55,318.71,5.96,25.6,-20.62
Владимирская область,average,2002,594.32,277.12,6.04,25.04,-36.17
Владимирская область,average,2003,613.75,363.07,5.92,25.39,-24.77
Владимирская область,average,2004,662.33,268.1,5.79,25.25,-15.35
Владимирская область,average,2005,684.39,302.64,5.97,25.09,-25.11
Владимирская область,average,2006,738.32,385.72,6.19,24.71,-20.43
Владимирская область,average,2007,746.81,425.54,5.9,24.84,-16.99
Владимирская область,average,2008,790.02,433.36,5.93,24.89,-9.61
Владимирская область,average,2009,808.63,460.52,6.07,24.94,-13.32
Владимирская область,average,2010,829.13,350.07,5.92,24.9,-13.76
Владимирская область,average,2011,882.09,494.33,5.85,25.31,-10.6
Владимирская область,average,2012,903.43,468.87,5.71,25.09,-11.34
Владимирская область,average,2013,990.01,449.97,5.86,25.0,-14.09
Владимирская область,average,2014,972.54,537.4,5.86,24.93,-10.32
Владимирская область,average,2015,1016.89,602.17,6.08,24.89,-8.6
Владимирская область,average,2016,1087.54,441.16,5.91,25.03,-18.26
Владимирская область,average,2017,1050.1,561.47,5.95,24.74,-6.16
Владимирская область,average,2018,1082.46,514.56,5.91,25.34,1.22
Владимирская область,average,2019,1122.56,586.88,5.81,25.24,-3.67
Владимирская область,average,2020,1122.04,530.74,6.05,25.1,-9.03
Владимирская область,average,2021,1193.62,502.7,6.24,25.28,-11.16
Владимирская область,average,2022,1179.83,489.08,6.1,25.39,-3.66
Владимирская область,average,2023,1271.49,618.91,6.24,24.78,-3.37
Владимирская область,average,2024,1301.22,601.47,6.03,25.48,-4.73
Владимирская область,average,2025,1316.46,705.49,5.85,25.4,-3.53
Орловская область,average,2000,435.67,194.53,6.41,11.39,-24.13
Орловская область,average,2001,471.04,234.68,6.54,11.29,-34.19
Орловская область,average,2002,500.89,207.7,6.26,11.36,-40.11
Орловская область,average,2003,532.76,248.85,6.48,11.38,-37.52
Орловская область,average,2004,568.94,338.77,6.1,11.34,-29.63
Орловская область,average,2005,593.74,329.14,6.28,11.33,-25.59
Орловская область,average,2006,612.98,364.12,6.26,11.49,-24.53
Орловская область,average,2007,644.57,360.64,6.48,11.18,-24.68
Орловская область,average,2008,687.3,388.11,6.6,11.36,-27.01
Орловская область,average,2009,691.55,384.07,6.32,11.32,-26.69
Орловская область,average,2010,742.09,314.54,6.09,11.39,-22.13
Орловская область,average,2011,735.2,403.01,6.09,11.55,-18.0
Орловская область,average,2012,773.59,462.58,5.98,11.32,-27.14
Орловская область,average,2013,820.78,453.73,6.19,11.31,-22.0
Орловская область,average,2014,831.47,400.83,6.26,11.36,-20.45
Орловская область,average,2015,867.47,432.19,6.25,11.27,-19.46
Орловская область,average,2016,896.25,464.17,6.27,11.5,-26.85
Орловская область,average,2017,908.91,455.39,6.34,11.46,-12.39
Орловская область,average,2018,919.59,425.56,6.46,11.25,-17.54
Орловская область,average,2019,942.8,378.69,6.25,11.36,-17.12
Орловская область,average,2020,968.53,540.45,6.34,11.33,-15.82
Орловская область,average,2021,1024.04,590.34,6.29,11.35,-12.75
Орловская область,average,2022,1079.71,464.31,6.29,11.22,-9.22
Орловская область,average,2023,1103.52,544.48,6.13,11.32,-10.11
